[1;31m[PHY]   put_queue: queue is full
[28.0] Checking tx_Data_request for 818755 times 
[28.0] Checking tx_Data_request for 818756 times 
[28.0] Checking tx_Data_request for 818757 times 
[28.0] Checking tx_Data_request for 818758 times 
[28.0] Checking tx_Data_request for 818759 times 
[28.0] Checking tx[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m_Data_request for 818760 times 
[28.0] Checking tx_Data_request for 818761 times 
[28.0] Checking tx_Data_request for 818762 times 
[28.0] Checking tx_Data_request for 818763 times 
[28.0] Checking tx_Data_request for 818764 times 
[28.0] Checking tx_Data_request for 818765 times 
[28.0] Checking tx_Data_request for 818766 times 
[28.0] Checking tx_Data_request for 818767 times 
[28.0] Checking tx_Data_request for 818768 times 
[28.0] Checking tx_Data_request for 818769 times 
[28.0] Checking tx_Data_request for 818770 times 
[28.0] Checking tx_Data_request for 818771 times 
[28.0] Checking tx_Data_request for 818772 times 
[28.0] Checking tx_Data_request for 818773 times 
[28.0] Checking tx_Data_request for 818774 times 
[28.0] Checking tx_Data_request for 818775 times 
[28.0] Checking tx_Data_request for 818776 times 
[28.0] Checking tx_Data_request for 818777 times 
[28.0] Checking tx_Data_request for 818778 times 
[28.0] Checking tx_Data_request for 818779 times 
[28.0] Checking tx_Data_request for 818780 times 
[28.0] Checking tx_Data_request for 818781 times 
[28.0] Checking tx_Data_request for 818782 times 
[28.0] Checking tx_Data_request for 818783 times 
[28.0] Checking tx_Data_request for 818784 times 
[28.0] Checking tx_Data_request for 818785 times 
[28.0] Checking tx_Data_request for 818786 times 
[28.0] Checking tx_Data_request for 818787 times 
[28.0] Checking tx_Data_request for 818788 times 
[28.0] Checking tx_Data_request for 818789 times 
[28.0] Checking tx_Data_request for 818790 times 
[28.0] Checking tx_Data_request for 818791 times 
[28.0] Checking tx_Data_request for 818792 times 
[28.0] Checking tx_Data_request for 818793 times 
[28.0] Checking tx_Data_request for 818794 times 
[28.0] Checking tx_Data_request for 818795 times 
[28.0] Checking tx_Data_request for 818796 times 
[28.0] Checking tx_Data_request for 818797 times 
[28.0] Checking tx_Data_request for 818798 times 
[28.0] Checking tx_Data_request for 818799 times 
[28.0] Checking tx_Data_request for 818800 times 
[28.0] Checking tx_Data_request for 818801 times 
[28.0] Checking tx_Data_request for 818802 times 
[28.0] Checking tx_Data_request for 818803 times 
[28.0] Checking tx_Data_request for 818804 times 
[28.0] Checking tx_Data_request for 818805 times 
[28.0] Checking tx_Data_request for 818806 times 
[28.0] Checking tx_Data_request for 818807 times 
[28.0] Checking tx_Data_request for 818808 times 
[28.0] Checking tx_Data_request for 818809 times 
[28.0] Checking tx_Data_request for 818810 times 
[28.0] Checking tx_Data_request for 818811 times 
[28.0] Checking tx_Data_request for 818812 times 
[28.0] Checking tx_Data_request for 818813 times 
[28.0] Checking tx_Data_request for 818814 times 
[28.0] Checking tx_Data_request for 818815 times 
[28.0] Checking tx_Data_request for 818816 times 
[28.0] Checking tx_Data_request for 818817 times 
[28.0] Checking tx_Data_request for 818818 times 
[28.0] Checking tx_Data_request for 818819 times 
[28.0] Checking tx_Data_request for 818820 times 
[28.0] Checking tx_Data_request for 818821 times 
[28.0] Checking tx_Data_request for 818822 times 
[28.0] Checking tx_Data_request for 818823 times 
[28.0] Checking tx_Data_request for 818824 times 
[28.0] Checking tx_Data_request for 818825 times 
[28.0] Checking tx_Data_request for 818826 times 
[28.0] Checking tx_Data_request for 818827 times 
[28.0] Checking tx_Data_request for 818828 times 
[28.0] Checking tx_Data_request for 818829 times 
[28.0] Checking tx_Data_request for 818830 times 
[28.0] Checking tx_Data_request for 818831 times 
[28.0] Checking tx_Data_request for 818832 times 
[28.0] Checking tx_Data_request for 818833 times 
[28.0] Checking tx_Data_request for 818834 times 
[28.0] Checking tx_Data_request for 818835 times 
[28.0] Checking tx_Data_request for 818836 times 
[28.0] Checking tx_Data_request for 818837 times 
[28.0] Checking tx_Data_request for 818838 times 
[28.0] Checking tx_Data_request for 818839 times 
[28.0] Checking tx_Data_request for 818840 times 
[28.0] Checking tx_Data_request for 818841 times 
[28.0] Checkin[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mg tx_Data_request for 818842 times 
[28.0] Checking tx_Data_request for 818843 times 
[28.0] Checking tx_Data_request for 818844 times 
[28.0] Checking tx_Data_request for 818845 times 
[28.0] Checking tx_Data_request for 818846 times 
[28.0] Checking tx_Data_request for 818847 times 
[28.0] Checking tx_Data_request for 818848 times 
[28.0] Checking tx_Data_request for 818849 times 
[28.0] Checking tx_Data_request for 818850 times 
[28.0] Checking tx_Data_request for 818851 times 
[28.0] Checking tx_Data_request for 818852 times 
[28.0] Checking tx_Data_request for 818853 times 
[28.0] Checking tx_Data_request for 818854 times 
[28.0] Checking tx_Data_request for 818855 times 
[28.0] Checking tx_Data_request for 818856 times 
[28.0] Checking tx_Data_request for 818857 times 
[28.0] Checking tx_Data_request for 818858 times 
[28.0] Checking tx_Data_request for 818859 times 
[28.0] Checking tx_Data_request for 818860 times 
[28.0] Checking tx_Data_request for 818861 times 
[28.0] Checking tx_Data_request for 818862 times 
[28.0] Checking tx_Data_request for 818863 times 
[28.0] Checking tx_Data_request for 818864 times 
[28.0] Checking tx_Data_request for 818865 times 
[28.0] Checking tx_Data_request for 818866 times 
[28.0] Checking tx_Data_request for 818867 times 
[28.0] Checking tx_Data_request for 818868 times 
[28.0] Checking tx_Data_request for 818869 times 
[28.0] Checking tx_Data_request for 818870 times 
[28.0] Checking tx_Data_request for 818871 times 
[28.0] Checking tx_Data_request for 818872 times 
[28.0] Checking tx_Data_request for 818873 times 
[28.0] Checking tx_Data_request for 818874 times 
[28.0] Checking tx_Data_request for 818875 times 
[28.0] Checking tx_Data_request for 818876 times 
[28.0] Checking tx_Data_request for 818877 times 
[28.0] Checking tx_Data_request for 818878 times 
[28.0] Checking tx_Data_request for 818879 times 
[28.0] Checking tx_Data_request for 818880 times 
[28.0] Checking tx_Data_request for 818881 times 
[28.0] Checking tx_Data_request for 818882 times 
[28.0] Checking tx_Data_request for 818883 times 
[28.0] Checking tx_Data_request for 818884 times 
[28.0] Checking tx_Data_request for 818885 times 
[28.0] Checking tx_Data_request for 818886 times 
[28.0] Checking tx_Data_request for 818887 times 
[28.0] Checking tx_Data_request for 818888 times 
[28.0] Checking tx_Data_request for 818889 times 
[28.0] Checking tx_Data_request for 818890 times 
[28.0] Checking tx_Data_request for 818891 times 
[28.0] Checking tx_Data_request for 818892 times 
[28.0] Checking tx_Data_request for 818893 times 
[28.0] Checking tx_Data_request for 818894 times 
[28.0] Checking tx_Data_request for 818895 times 
[28.0] Checking tx_Data_request for 818896 times 
[28.0] Checking tx_Data_request for 818897 times 
[28.0] Checking tx_Data_request for 818898 times 
[28.0] Checking tx_Data_request for 818899 times 
[28.0] Checking tx_Data_request for 818900 times 
[28.0] Checking tx_Data_request for 818901 times 
[28.0] Checking tx_Data_request for 818902 times 
[28.0] Checking tx_Data_request for 818903 times 
[28.0] Checking tx_Data_request for 818904 times 
[28.0] Checking tx_Data_request for 818905 times 
[28.0] Checking tx_Data_request for 818906 times 
[28.0] Checking tx_Data_request for 818907 times 
[28.0] Checking tx_Data_request for 818908 times 
[28.0] Checking tx_Data_request for 818909 times 
[28.0] Checking tx_Data_request for 818910 times 
[28.0] Checking tx_Data_request for 818911 times 
[28.0] Checking tx_Data_request for 818912 times 
[28.0] Checking tx_Data_request for 818913 times 
[28.0] Checking tx_Data_request for 818914 times 
[28.0] Checking tx_Data_request for 818915 times 
[28.0] Checking tx_Data_request for 818916 times 
[28.0] Checking tx_Data_request for 818917 times 
[28.0] Checking tx_Data_request for 818918 times 
[28.0] Checking tx_Data_request for 818919 times 
[28.0] Checking tx_Data_request for 818920 times 
[28.0] Checking tx_Data_request for 818921 times 
[28.0] Checking tx_Data_request for 818922 times 
[28.0] Checking tx_Data_request for 818923 times 
[28.0] Che[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mcking tx_Data_request for 818924 times 
[28.0] Checking tx_Data_request for 818925 times 
[28.0] Checking tx_Data_request for 818926 times 
[28.0] Checking tx_Data_request for 818927 times 
[28.0] Checking tx_Data_request for 818928 times 
[28.0] Checking tx_Data_request for 818929 times 
[28.0] Checking tx_Data_request for 818930 times 
[28.0] Checking tx_Data_request for 818931 times 
[28.0] Checking tx_Data_request for 818932 times 
[28.0] Checking tx_Data_request for 818933 times 
[28.0] Checking tx_Data_request for 818934 times 
[28.0] Checking tx_Data_request for 818935 times 
[28.0] Checking tx_Data_request for 818936 times 
[28.0] Checking tx_Data_request for 818937 times 
[28.0] Checking tx_Data_request for 818938 times 
[28.0] Checking tx_Data_request for 818939 times 
[28.0] Checking tx_Data_request for 818940 times 
[28.0] Checking tx_Data_request for 818941 times 
[28.0] Checking tx_Data_request for 818942 times 
[28.0] Checking tx_Data_request for 818943 times 
[28.0] Checking tx_Data_request for 818944 times 
[28.0] Checking tx_Data_request for 818945 times 
[28.0] Checking tx_Data_request for 818946 times 
[28.0] Checking tx_Data_request for 818947 times 
[28.0] Checking tx_Data_request for 818948 times 
[28.0] Checking tx_Data_request for 818949 times 
[28.0] Checking tx_Data_request for 818950 times 
[28.0] Checking tx_Data_request for 818951 times 
[28.0] Checking tx_Data_request for 818952 times 
[28.0] Checking tx_Data_request for 818953 times 
[28.0] Checking tx_Data_request for 818954 times 
[28.0] Checking tx_Data_request for 818955 times 
[28.0] Checking tx_Data_request for 818956 times 
[28.0] Checking tx_Data_request for 818957 times 
[28.0] Checking tx_Data_request for 818958 times 
[28.0] Checking tx_Data_request for 818959 times 
[28.0] Checking tx_Data_request for 818960 times 
[28.0] Checking tx_Data_request for 818961 times 
[28.0] Checking tx_Data_request for 818962 times 
[28.0] Checking tx_Data_request for 818963 times 
[28.0] Checking tx_Data_request for 818964 times 
[28.0] Checking tx_Data_request for 818965 times 
[28.0] Checking tx_Data_request for 818966 times 
[28.0] Checking tx_Data_request for 818967 times 
[28.0] Checking tx_Data_request for 818968 times 
[28.0] Checking tx_Data_request for 818969 times 
[28.0] Checking tx_Data_request for 818970 times 
[28.0] Checking tx_Data_request for 818971 times 
[28.0] Checking tx_Data_request for 818972 times 
[28.0] Checking tx_Data_request for 818973 times 
[28.0] Checking tx_Data_request for 818974 times 
[28.0] Checking tx_Data_request for 818975 times 
[28.0] Checking tx_Data_request for 818976 times 
[28.0] Checking tx_Data_request for 818977 times 
[28.0] Checking tx_Data_request for 818978 times 
[28.0] Checking tx_Data_request for 818979 times 
[28.0] Checking tx_Data_request for 818980 times 
[28.0] Checking tx_Data_request for 818981 times 
[28.0] Checking tx_Data_request for 818982 times 
[28.0] Checking tx_Data_request for 818983 times 
[28.0] Checking tx_Data_request for 818984 times 
[28.0] Checking tx_Data_request for 818985 times 
[28.0] Checking tx_Data_request for 818986 times 
[28.0] Checking tx_Data_request for 818987 times 
[28.0] Checking tx_Data_request for 818988 times 
[28.0] Checking tx_Data_request for 818989 times 
[28.0] Checking tx_Data_request for 818990 times 
[28.0] Checking tx_Data_request for 818991 times 
[28.0] Checking tx_Data_request for 818992 times 
[28.0] Checking tx_Data_request for 818993 times 
[28.0] Checking tx_Data_request for 818994 times 
[28.0] Checking tx_Data_request for 818995 times 
[28.0] Checking tx_Data_request for 818996 times 
[28.0] Checking tx_Data_request for 818997 times 
[28.0] Checking tx_Data_request for 818998 times 
[28.0] Checking tx_Data_request for 818999 times 
[28.0] Checking tx_Data_request for 819000 times 
[28.0] Checking tx_Data_request for 819001 times 
[28.0] Checking tx_Data_request for 819002 times 
[28.0] Checking tx_Data_request for 819003 times 
[28.0] Checking tx_Data_request for 819004 times 
[28.0] Checking tx_Data_request for 819005 times 
[28.0][1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m Checking tx_Data_request for 819006 times 
[28.0] Checking tx_Data_request for 819007 times 
[28.0] Checking tx_Data_request for 819008 times 
[28.0] Checking tx_Data_request for 819009 times 
[28.0] Checking tx_Data_request for 819010 times 
[28.0] Checking tx_Data_request for 819011 times 
[28.0] Checking tx_Data_request for 819012 times 
[28.0] Checking tx_Data_request for 819013 times 
[28.0] Checking tx_Data_request for 819014 times 
[28.0] Checking tx_Data_request for 819015 times 
[28.0] Checking tx_Data_request for 819016 times 
[28.0] Checking tx_Data_request for 819017 times 
[28.0] Checking tx_Data_request for 819018 times 
[28.0] Checking tx_Data_request for 819019 times 
[28.0] Checking tx_Data_request for 819020 times 
[28.0] Checking tx_Data_request for 819021 times 
[28.0] Checking tx_Data_request for 819022 times 
[28.0] Checking tx_Data_request for 819023 times 
[28.0] Checking tx_Data_request for 819024 times 
[28.0] Checking tx_Data_request for 819025 times 
[28.0] Checking tx_Data_request for 819026 times 
[28.0] Checking tx_Data_request for 819027 times 
[28.0] Checking tx_Data_request for 819028 times 
[28.0] Checking tx_Data_request for 819029 times 
[28.0] Checking tx_Data_request for 819030 times 
[28.0] Checking tx_Data_request for 819031 times 
[28.0] Checking tx_Data_request for 819032 times 
[28.0] Checking tx_Data_request for 819033 times 
[28.0] Checking tx_Data_request for 819034 times 
[28.0] Checking tx_Data_request for 819035 times 
[28.0] Checking tx_Data_request for 819036 times 
[28.0] Checking tx_Data_request for 819037 times 
[28.0] Checking tx_Data_request for 819038 times 
[28.0] Checking tx_Data_request for 819039 times 
[28.0] Checking tx_Data_request for 819040 times 
[28.0] Checking tx_Data_request for 819041 times 
[28.0] Checking tx_Data_request for 819042 times 
[28.0] Checking tx_Data_request for 819043 times 
[28.0] Checking tx_Data_request for 819044 times 
[28.0] Checking tx_Data_request for 819045 times 
[28.0] Checking tx_Data_request for 819046 times 
[28.0] Checking tx_Data_request for 819047 times 
[28.0] Checking tx_Data_request for 819048 times 
[28.0] Checking tx_Data_request for 819049 times 
[28.0] Checking tx_Data_request for 819050 times 
[28.0] Checking tx_Data_request for 819051 times 
[28.0] Checking tx_Data_request for 819052 times 
[28.0] Checking tx_Data_request for 819053 times 
[28.0] Checking tx_Data_request for 819054 times 
[28.0] Checking tx_Data_request for 819055 times 
[28.0] Checking tx_Data_request for 819056 times 
[28.0] Checking tx_Data_request for 819057 times 
[28.0] Checking tx_Data_request for 819058 times 
[28.0] Checking tx_Data_request for 819059 times 
[28.0] Checking tx_Data_request for 819060 times 
[28.0] Checking tx_Data_request for 819061 times 
[28.0] Checking tx_Data_request for 819062 times 
[28.0] Checking tx_Data_request for 819063 times 
[28.0] Checking tx_Data_request for 819064 times 
[28.0] Checking tx_Data_request for 819065 times 
[28.0] Checking tx_Data_request for 819066 times 
[28.0] Checking tx_Data_request for 819067 times 
[28.0] Checking tx_Data_request for 819068 times 
[28.0] Checking tx_Data_request for 819069 times 
[28.0] Checking tx_Data_request for 819070 times 
[28.0] Checking tx_Data_request for 819071 times 
[28.0] Checking tx_Data_request for 819072 times 
[28.0] Checking tx_Data_request for 819073 times 
[28.0] Checking tx_Data_request for 819074 times 
[28.0] Checking tx_Data_request for 819075 times 
[28.0] Checking tx_Data_request for 819076 times 
[28.0] Checking tx_Data_request for 819077 times 
[28.0] Checking tx_Data_request for 819078 times 
[28.0] Checking tx_Data_request for 819079 times 
[28.0] Checking tx_Data_request for 819080 times 
[28.0] Checking tx_Data_request for 819081 times 
[28.0] Checking tx_Data_request for 819082 times 
[28.0] Checking tx_Data_request for 819083 times 
[28.0] Checking tx_Data_request for 819084 times 
[28.0] Checking tx_Data_request for 819085 times 
[28.0] Checking tx_Data_request for 819086 times 
[28.0] Checking tx_Data_request for 819087 times 
[2[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m8.0] Checking tx_Data_request for 819088 times 
[28.0] Checking tx_Data_request for 819089 times 
[28.0] Checking tx_Data_request for 819090 times 
[28.0] Checking tx_Data_request for 819091 times 
[28.0] Checking tx_Data_request for 819092 times 
[28.0] Checking tx_Data_request for 819093 times 
[28.0] Checking tx_Data_request for 819094 times 
[28.0] Checking tx_Data_request for 819095 times 
[28.0] Checking tx_Data_request for 819096 times 
[28.0] Checking tx_Data_request for 819097 times 
[28.0] Checking tx_Data_request for 819098 times 
[28.0] Checking tx_Data_request for 819099 times 
[28.0] Checking tx_Data_request for 819100 times 
[28.0] Checking tx_Data_request for 819101 times 
[28.0] Checking tx_Data_request for 819102 times 
[28.0] Checking tx_Data_request for 819103 times 
[28.0] Checking tx_Data_request for 819104 times 
[28.0] Checking tx_Data_request for 819105 times 
[28.0] Checking tx_Data_request for 819106 times 
[28.0] Checking tx_Data_request for 819107 times 
[28.0] Checking tx_Data_request for 819108 times 
[28.0] Checking tx_Data_request for 819109 times 
[28.0] Checking tx_Data_request for 819110 times 
[28.0] Checking tx_Data_request for 819111 times 
[28.0] Checking tx_Data_request for 819112 times 
[28.0] Checking tx_Data_request for 819113 times 
[28.0] Checking tx_Data_request for 819114 times 
[28.0] Checking tx_Data_request for 819115 times 
[28.0] Checking tx_Data_request for 819116 times 
[28.0] Checking tx_Data_request for 819117 times 
[28.0] Checking tx_Data_request for 819118 times 
[28.0] Checking tx_Data_request for 819119 times 
[28.0] Checking tx_Data_request for 819120 times 
[28.0] Checking tx_Data_request for 819121 times 
[28.0] Checking tx_Data_request for 819122 times 
[28.0] Checking tx_Data_request for 819123 times 
[28.0] Checking tx_Data_request for 819124 times 
[28.0] Checking tx_Data_request for 819125 times 
[28.0] Checking tx_Data_request for 819126 times 
[28.0] Checking tx_Data_request for 819127 times 
[28.0] Checking tx_Data_request for 819128 times 
[28.0] Checking tx_Data_request for 819129 times 
[28.0] Checking tx_Data_request for 819130 times 
[28.0] Checking tx_Data_request for 819131 times 
[28.0] Checking tx_Data_request for 819132 times 
[28.0] Checking tx_Data_request for 819133 times 
[28.0] Checking tx_Data_request for 819134 times 
[28.0] Checking tx_Data_request for 819135 times 
[28.0] Checking tx_Data_request for 819136 times 
[28.0] Checking tx_Data_request for 819137 times 
[28.0] Checking tx_Data_request for 819138 times 
[28.0] Checking tx_Data_request for 819139 times 
[28.0] Checking tx_Data_request for 819140 times 
[28.0] Checking tx_Data_request for 819141 times 
[28.0] Checking tx_Data_request for 819142 times 
[28.0] Checking tx_Data_request for 819143 times 
[28.0] Checking tx_Data_request for 819144 times 
[28.0] Checking tx_Data_request for 819145 times 
[28.0] Checking tx_Data_request for 819146 times 
[28.0] Checking tx_Data_request for 819147 times 
[28.0] Checking tx_Data_request for 819148 times 
[28.0] Checking tx_Data_request for 819149 times 
[28.0] Checking tx_Data_request for 819150 times 
[28.0] Checking tx_Data_request for 819151 times 
[28.0] Checking tx_Data_request for 819152 times 
[28.0] Checking tx_Data_request for 819153 times 
[28.0] Checking tx_Data_request for 819154 times 
[28.0] Checking tx_Data_request for 819155 times 
[28.0] Checking tx_Data_request for 819156 times 
[28.0] Checking tx_Data_request for 819157 times 
[28.0] Checking tx_Data_request for 819158 times 
[28.0] Checking tx_Data_request for 819159 times 
[28.0] Checking tx_Data_request for 819160 times 
[28.0] Checking tx_Data_request for 819161 times 
[28.0] Checking tx_Data_request for 819162 times 
[28.0] Checking tx_Data_request for 819163 times 
[28.0] Checking tx_Data_request for 819164 times 
[28.0] Checking tx_Data_request for 819165 times 
[28.0] Checking tx_Data_request for 819166 times 
[28.0] Checking tx_Data_request for 819167 times 
[28.0] Checking tx_Data_request for 819168 times 
[28.0] Checking tx_Data_request for 819169 times[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m 
[28.0] Checking tx_Data_request for 819170 times 
[28.0] Checking tx_Data_request for 819171 times 
[28.0] Checking tx_Data_request for 819172 times 
[28.0] Checking tx_Data_request for 819173 times 
[28.0] Checking tx_Data_request for 819174 times 
[28.0] Checking tx_Data_request for 819175 times 
[28.0] Checking tx_Data_request for 819176 times 
[28.0] Checking tx_Data_request for 819177 times 
[28.0] Checking tx_Data_request for 819178 times 
[28.0] Checking tx_Data_request for 819179 times 
[28.0] Checking tx_Data_request for 819180 times 
[28.0] Checking tx_Data_request for 819181 times 
[28.0] Checking tx_Data_request for 819182 times 
[28.0] Checking tx_Data_request for 819183 times 
[28.0] Checking tx_Data_request for 819184 times 
[28.0] Checking tx_Data_request for 819185 times 
[28.0] Checking tx_Data_request for 819186 times 
[28.0] Checking tx_Data_request for 819187 times 
[28.0] Checking tx_Data_request for 819188 times 
[28.0] Checking tx_Data_request for 819189 times 
[28.0] Checking tx_Data_request for 819190 times 
[28.0] Checking tx_Data_request for 819191 times 
[28.0] Checking tx_Data_request for 819192 times 
[28.0] Checking tx_Data_request for 819193 times 
[28.0] Checking tx_Data_request for 819194 times 
[28.0] Checking tx_Data_request for 819195 times 
[28.0] Checking tx_Data_request for 819196 times 
[28.0] Checking tx_Data_request for 819197 times 
[28.0] Checking tx_Data_request for 819198 times 
[28.0] Checking tx_Data_request for 819199 times 
[28.0] Checking tx_Data_request for 819200 times 
[28.0] Checking tx_Data_request for 819201 times 
[28.0] Checking tx_Data_request for 819202 times 
[28.0] Checking tx_Data_request for 819203 times 
[28.0] Checking tx_Data_request for 819204 times 
[28.0] Checking tx_Data_request for 819205 times 
[28.0] Checking tx_Data_request for 819206 times 
[28.0] Checking tx_Data_request for 819207 times 
[28.0] Checking tx_Data_request for 819208 times 
[28.0] Checking tx_Data_request for 819209 times 
[28.0] Checking tx_Data_request for 819210 times 
[28.0] Checking tx_Data_request for 819211 times 
[28.0] Checking tx_Data_request for 819212 times 
[28.0] Checking tx_Data_request for 819213 times 
[28.0] Checking tx_Data_request for 819214 times 
[28.0] Checking tx_Data_request for 819215 times 
[28.0] Checking tx_Data_request for 819216 times 
[28.0] Checking tx_Data_request for 819217 times 
[28.0] Checking tx_Data_request for 819218 times 
[28.0] Checking tx_Data_request for 819219 times 
[28.0] Checking tx_Data_request for 819220 times 
[28.0] Checking tx_Data_request for 819221 times 
[28.0] Checking tx_Data_request for 819222 times 
[28.0] Checking tx_Data_request for 819223 times 
[28.0] Checking tx_Data_request for 819224 times 
[28.0] Checking tx_Data_request for 819225 times 
[28.0] Checking tx_Data_request for 819226 times 
[28.0] Checking tx_Data_request for 819227 times 
[28.0] Checking tx_Data_request for 819228 times 
[28.0] Checking tx_Data_request for 819229 times 
[28.0] Checking tx_Data_request for 819230 times 
[28.0] Checking tx_Data_request for 819231 times 
[28.0] Checking tx_Data_request for 819232 times 
[28.0] Checking tx_Data_request for 819233 times 
[28.0] Checking tx_Data_request for 819234 times 
[28.0] Checking tx_Data_request for 819235 times 
[28.0] Checking tx_Data_request for 819236 times 
[28.0] Checking tx_Data_request for 819237 times 
[28.0] Checking tx_Data_request for 819238 times 
[28.0] Checking tx_Data_request for 819239 times 
[28.0] Checking tx_Data_request for 819240 times 
[28.0] Checking tx_Data_request for 819241 times 
[28.0] Checking tx_Data_request for 819242 times 
[28.0] Checking tx_Data_request for 819243 times 
[28.0] Checking tx_Data_request for 819244 times 
[28.0] Checking tx_Data_request for 819245 times 
[28.0] Checking tx_Data_request for 819246 times 
[28.0] Checking tx_Data_request for 819247 times 
[28.0] Checking tx_Data_request for 819248 times 
[28.0] Checking tx_Data_request for 819249 times 
[28.0] Checking tx_Data_request for 819250 times 
[28.0] Checking tx_Data_request for 819251 t[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mimes 
[28.0] Checking tx_Data_request for 819252 times 
[28.0] Checking tx_Data_request for 819253 times 
[28.0] Checking tx_Data_request for 819254 times 
[28.0] Checking tx_Data_request for 819255 times 
[28.0] Checking tx_Data_request for 819256 times 
[28.0] Checking tx_Data_request for 819257 times 
[28.0] Checking tx_Data_request for 819258 times 
[28.0] Checking tx_Data_request for 819259 times 
[28.0] Checking tx_Data_request for 819260 times 
[28.0] Checking tx_Data_request for 819261 times 
[28.0] Checking tx_Data_request for 819262 times 
[28.0] Checking tx_Data_request for 819263 times 
[28.0] Checking tx_Data_request for 819264 times 
[28.0] Checking tx_Data_request for 819265 times 
[28.0] Checking tx_Data_request for 819266 times 
[28.0] Checking tx_Data_request for 819267 times 
[28.0] Checking tx_Data_request for 819268 times 
[28.0] Checking tx_Data_request for 819269 times 
[28.0] Checking tx_Data_request for 819270 times 
[28.0] Checking tx_Data_request for 819271 times 
[28.0] Checking tx_Data_request for 819272 times 
[28.0] Checking tx_Data_request for 819273 times 
[28.0] Checking tx_Data_request for 819274 times 
[28.0] Checking tx_Data_request for 819275 times 
[28.0] Checking tx_Data_request for 819276 times 
[28.0] Checking tx_Data_request for 819277 times 
[28.0] Checking tx_Data_request for 819278 times 
[28.0] Checking tx_Data_request for 819279 times 
[28.0] Checking tx_Data_request for 819280 times 
[28.0] Checking tx_Data_request for 819281 times 
[28.0] Checking tx_Data_request for 819282 times 
[28.0] Checking tx_Data_request for 819283 times 
[28.0] Checking tx_Data_request for 819284 times 
[28.0] Checking tx_Data_request for 819285 times 
[28.0] Checking tx_Data_request for 819286 times 
[28.0] Checking tx_Data_request for 819287 times 
[28.0] Checking tx_Data_request for 819288 times 
[28.0] Checking tx_Data_request for 819289 times 
[28.0] Checking tx_Data_request for 819290 times 
[28.0] Checking tx_Data_request for 819291 times 
[28.0] Checking tx_Data_request for 819292 times 
[28.0] Checking tx_Data_request for 819293 times 
[28.0] Checking tx_Data_request for 819294 times 
[28.0] Checking tx_Data_request for 819295 times 
[28.0] Checking tx_Data_request for 819296 times 
[28.0] Checking tx_Data_request for 819297 times 
[28.0] Checking tx_Data_request for 819298 times 
[28.0] Checking tx_Data_request for 819299 times 
[28.0] Checking tx_Data_request for 819300 times 
[28.0] Checking tx_Data_request for 819301 times 
[28.0] Checking tx_Data_request for 819302 times 
[28.0] Checking tx_Data_request for 819303 times 
[28.0] Checking tx_Data_request for 819304 times 
[28.0] Checking tx_Data_request for 819305 times 
[28.0] Checking tx_Data_request for 819306 times 
[28.0] Checking tx_Data_request for 819307 times 
[28.0] Checking tx_Data_request for 819308 times 
[28.0] Checking tx_Data_request for 819309 times 
[28.0] Checking tx_Data_request for 819310 times 
[28.0] Checking tx_Data_request for 819311 times 
[28.0] Checking tx_Data_request for 819312 times 
[28.0] Checking tx_Data_request for 819313 times 
[28.0] Checking tx_Data_request for 819314 times 
[28.0] Checking tx_Data_request for 819315 times 
[28.0] Checking tx_Data_request for 819316 times 
[28.0] Checking tx_Data_request for 819317 times 
[28.0] Checking tx_Data_request for 819318 times 
[28.0] Checking tx_Data_request for 819319 times 
[28.0] Checking tx_Data_request for 819320 times 
[28.0] Checking tx_Data_request for 819321 times 
[28.0] Checking tx_Data_request for 819322 times 
[28.0] Checking tx_Data_request for 819323 times 
[28.0] Checking tx_Data_request for 819324 times 
[28.0] Checking tx_Data_request for 819325 times 
[28.0] Checking tx_Data_request for 819326 times 
[28.0] Checking tx_Data_request for 819327 times 
[28.0] Checking tx_Data_request for 819328 times 
[28.0] Checking tx_Data_request for 819329 times 
[28.0] Checking tx_Data_request for 819330 times 
[28.0] Checking tx_Data_request for 819331 times 
[28.0] Checking tx_Data_request for 819332 times 
